ActivitySiteID,ActivityDescription,BookingEndDate,BookingStartTime,MaxBookees,Number Booked,Price (INR),Month,Day,Hour,TimeSlot,Occupancy Rate,Revenue
HXP,Pilates 9-10am,06-06-18,01-01-00 9:00,25,22,2999,June,Wednesday,9,Morning,88,65978
HXP,Pilates 9-10am,13-06-18,01-01-00 9:00,25,21,2999,June,Wednesday,9,Morning,84,62979
HXP,Pilates 9-10am,20-06-18,01-01-00 9:00,25,20,2999,June,Wednesday,9,Morning,80,59980
HXP,Pilates 9-10am,27-06-18,01-01-00 9:00,25,18,2999,June,Wednesday,9,Morning,72,53982
HXP,Pilates 9.00-9.50am,07-06-18,01-01-00 9:00,25,25,2999,June,Thursday,9,Morning,100,74975
HXP,Pilates 9.00-9.50am,14-06-18,01-01-00 9:00,25,21,2999,June,Thursday,9,Morning,84,62979
HXP,Pilates 9.00-9.50am,21-06-18,01-01-00 9:00,25,25,2999,June,Thursday,9,Morning,100,74975
HXP,Pilates 9.00-9.50am,28-06-18,01-01-00 9:00,25,25,2999,June,Thursday,9,Morning,100,74975
HXP,Pilates   9.00-10.00am,05-06-18,01-01-00 9:00,25,25,2999,June,Tuesday,9,Morning,100,74975
HXP,Pilates   9.00-10.00am,12-06-18,01-01-00 9:00,25,25,2999,June,Tuesday,9,Morning,100,74975
HXP,Pilates   9.00-10.00am,19-06-18,01-01-00 9:00,25,21,2999,June,Tuesday,9,Morning,84,62979
HXP,Pilates   9.00-10.00am,26-06-18,01-01-00 9:00,25,23,2999,June,Tuesday,9,Morning,92,68977
HXP,Pilates 13.45-14.45,04-06-18,01-01-00 13:45,25,10,2999,June,Monday,13,Afternoon,40,29990
HXP,Pilates 13.45-14.45,11-06-18,01-01-00 13:45,25,13,2999,June,Monday,13,Afternoon,52,38987
HXP,Pilates 13.45-14.45,18-06-18,01-01-00 13:45,25,19,2999,June,Monday,13,Afternoon,76,56981
HXP,Pilates 13.45-14.45,25-06-18,01-01-00 13:45,25,13,2999,June,Monday,13,Afternoon,52,38987
HXP,Rock Roll Dancing 3 - 4pm,06-06-18,01-01-00 15:00,24,7,1999,June,Wednesday,15,Afternoon,29.16666667,13993
HXP,Rock Roll Dancing 3 - 4pm,13-06-18,01-01-00 15:00,24,6,1999,June,Wednesday,15,Afternoon,25,11994
HXP,Rock Roll Dancing 3 - 4pm,20-06-18,01-01-00 15:00,24,6,1999,June,Wednesday,15,Afternoon,25,11994
HXP,Rock Roll Dancing 3 - 4pm,27-06-18,01-01-00 15:00,24,10,1999,June,Wednesday,15,Afternoon,41.66666667,19990
HXP,Strokeskills 6pm - 7pm,01-06-18,01-01-00 18:00,10,8,2999,June,Friday,18,Evening,80,23992
HXP,Strokeskills 6pm - 7pm,08-06-18,01-01-00 18:00,10,10,2999,June,Friday,18,Evening,100,29990
HXP,Strokeskills 6pm - 7pm,15-06-18,01-01-00 18:00,10,10,2999,June,Friday,18,Evening,100,29990
HXP,Strokeskills 6pm - 7pm,22-06-18,01-01-00 18:00,10,10,2999,June,Friday,18,Evening,100,29990
HXP,Strokeskills 6pm - 7pm,29-06-18,01-01-00 18:00,10,8,2999,June,Friday,18,Evening,80,23992
HXP,Studio Cyc 1.10 - 2.00pm,01-06-18,01-01-00 13:10,27,23,1999,June,Friday,13,Afternoon,85.18518519,45977
HXP,Studio Cyc 1.10 - 2.00pm,08-06-18,01-01-00 13:10,27,21,1999,June,Friday,13,Afternoon,77.77777778,41979
HXP,Studio Cyc 1.10 - 2.00pm,15-06-18,01-01-00 13:10,27,21,1999,June,Friday,13,Afternoon,77.77777778,41979
HXP,Studio Cyc 1.10 - 2.00pm,22-06-18,01-01-00 13:10,27,23,1999,June,Friday,13,Afternoon,85.18518519,45977
HXP,Studio Cyc 1.10 - 2.00pm,29-06-18,01-01-00 13:10,27,21,1999,June,Friday,13,Afternoon,77.77777778,41979
HXP,Studio Cyc 4.20-5.10pm,06-06-18,01-01-00 16:20,27,24,1999,June,Wednesday,16,Afternoon,88.88888889,47976
HXP,Studio Cyc 4.20-5.10pm,13-06-18,01-01-00 16:20,27,17,1999,June,Wednesday,16,Afternoon,62.96296296,33983
HXP,Studio Cyc 4.20-5.10pm,20-06-18,01-01-00 16:20,27,16,1999,June,Wednesday,16,Afternoon,59.25925926,31984
HXP,Studio Cyc 4.20-5.10pm,27-06-18,01-01-00 16:20,27,22,1999,June,Wednesday,16,Afternoon,81.48148148,43978
HXP,Studio Cyc 5.00-5.50pm,05-06-18,01-01-00 17:00,27,27,1999,June,Tuesday,17,Evening,100,53973
HXP,Studio Cyc 5.00-5.50pm,07-06-18,01-01-00 17:00,27,16,1999,June,Thursday,17,Evening,59.25925926,31984
HXP,Studio Cyc 5.00-5.50pm,12-06-18,01-01-00 17:00,27,20,1999,June,Tuesday,17,Evening,74.07407407,39980
HXP,Studio Cyc 5.00-5.50pm,14-06-18,01-01-00 17:00,27,10,1999,June,Thursday,17,Evening,37.03703704,19990
HXP,Studio Cyc 5.00-5.50pm,19-06-18,01-01-00 17:00,27,26,1999,June,Tuesday,17,Evening,96.2962963,51974
HXP,Studio Cyc 5.00-5.50pm,21-06-18,01-01-00 17:00,27,20,1999,June,Thursday,17,Evening,74.07407407,39980
HXP,Studio Cyc 5.00-5.50pm,26-06-18,01-01-00 17:00,27,25,1999,June,Tuesday,17,Evening,92.59259259,49975
HXP,Studio Cyc 5.00-5.50pm,28-06-18,01-01-00 17:00,27,24,1999,June,Thursday,17,Evening,88.88888889,47976
HXP,Studio Cyc 5.10-6.00pm,01-06-18,01-01-00 17:10,27,26,1999,June,Friday,17,Evening,96.2962963,51974
HXP,Studio Cyc 5.10-6.00pm,08-06-18,01-01-00 17:10,27,25,1999,June,Friday,17,Evening,92.59259259,49975
HXP,Studio Cyc 5.10-6.00pm,15-06-18,01-01-00 17:10,27,27,1999,June,Friday,17,Evening,100,53973
HXP,Studio Cyc 5.10-6.00pm,22-06-18,01-01-00 17:10,27,25,1999,June,Friday,17,Evening,92.59259259,49975
HXP,Studio Cyc 5.10-6.00pm,29-06-18,01-01-00 17:10,27,15,1999,June,Friday,17,Evening,55.55555556,29985
HXP,Studio Cyc 5.20-6.10pm,04-06-18,01-01-00 17:20,27,25,1999,June,Monday,17,Evening,92.59259259,49975
HXP,Studio Cyc 5.20-6.10pm,06-06-18,01-01-00 17:20,27,22,1999,June,Wednesday,17,Evening,81.48148148,43978
HXP,Studio Cyc 5.20-6.10pm,11-06-18,01-01-00 17:20,27,24,1999,June,Monday,17,Evening,88.88888889,47976
HXP,Studio Cyc 5.20-6.10pm,13-06-18,01-01-00 17:20,27,18,1999,June,Wednesday,17,Evening,66.66666667,35982
HXP,Studio Cyc 5.20-6.10pm,18-06-18,01-01-00 17:20,27,21,1999,June,Monday,17,Evening,77.77777778,41979
HXP,Studio Cyc 5.20-6.10pm,20-06-18,01-01-00 17:20,27,24,1999,June,Wednesday,17,Evening,88.88888889,47976
HXP,Studio Cyc 5.20-6.10pm,25-06-18,01-01-00 17:20,27,26,1999,June,Monday,17,Evening,96.2962963,51974
HXP,Studio Cyc 5.20-6.10pm,27-06-18,01-01-00 17:20,27,20,1999,June,Wednesday,17,Evening,74.07407407,39980
HXP,Studio Cyc 5.55-6.45pm,07-06-18,01-01-00 17:55,27,16,1999,June,Thursday,17,Evening,59.25925926,31984
HXP,Studio Cyc 5.55-6.45pm,14-06-18,01-01-00 17:55,27,17,1999,June,Thursday,17,Evening,62.96296296,33983
HXP,Studio Cyc 5.55-6.45pm,21-06-18,01-01-00 17:55,27,15,1999,June,Thursday,17,Evening,55.55555556,29985
HXP,Studio Cyc 5.55-6.45pm,28-06-18,01-01-00 17:55,27,14,1999,June,Thursday,17,Evening,51.85185185,27986
HXP,Studio Cyc 6.10-7.00pm,01-06-18,01-01-00 18:10,27,15,1999,June,Friday,18,Evening,55.55555556,29985
HXP,Studio Cyc 6.10-7.00pm,08-06-18,01-01-00 18:10,27,26,1999,June,Friday,18,Evening,96.2962963,51974
HXP,Studio Cyc 6.10-7.00pm,15-06-18,01-01-00 18:10,27,19,1999,June,Friday,18,Evening,70.37037037,37981
HXP,Studio Cyc 6.10-7.00pm,22-06-18,01-01-00 18:10,27,16,1999,June,Friday,18,Evening,59.25925926,31984
HXP,Studio Cyc 6.10-7.00pm,29-06-18,01-01-00 18:10,27,19,1999,June,Friday,18,Evening,70.37037037,37981
HXP,Studio Cyc 6.15-7.05pm,04-06-18,01-01-00 18:15,27,27,1999,June,Monday,18,Evening,100,53973
HXP,Studio Cyc 6.15-7.05pm,11-06-18,01-01-00 18:15,27,22,1999,June,Monday,18,Evening,81.48148148,43978
HXP,Studio Cyc 6.15-7.05pm,18-06-18,01-01-00 18:15,27,19,1999,June,Monday,18,Evening,70.37037037,37981
HXP,Studio Cyc 6.15-7.05pm,25-06-18,01-01-00 18:15,27,16,1999,June,Monday,18,Evening,59.25925926,31984
HXP,Studio Cyc 7.00-7.50pm,07-06-18,01-01-00 19:00,27,19,1999,June,Thursday,19,Evening,70.37037037,37981
HXP,Studio Cyc 7.00-7.50pm,14-06-18,01-01-00 19:00,27,16,1999,June,Thursday,19,Evening,59.25925926,31984
HXP,Studio Cyc 7.00-7.50pm,21-06-18,01-01-00 19:00,27,21,1999,June,Thursday,19,Evening,77.77777778,41979
HXP,Studio Cyc 7.00-7.50pm,28-06-18,01-01-00 19:00,27,23,1999,June,Thursday,19,Evening,85.18518519,45977
HXP,Studio Cyc 7.05-7.55am,04-06-18,01-01-00 7:05,27,7,1999,June,Monday,7,Morning,25.92592593,13993
HXP,Studio Cyc 7.05-7.55am,06-06-18,01-01-00 7:05,27,15,1999,June,Wednesday,7,Morning,55.55555556,29985
HXP,Studio Cyc 7.05-7.55am,11-06-18,01-01-00 7:05,27,16,1999,June,Monday,7,Morning,59.25925926,31984
HXP,Studio Cyc 7.05-7.55am,13-06-18,01-01-00 7:05,27,15,1999,June,Wednesday,7,Morning,55.55555556,29985
HXP,Studio Cyc 7.05-7.55am,18-06-18,01-01-00 7:05,27,15,1999,June,Monday,7,Morning,55.55555556,29985
HXP,Studio Cyc 7.05-7.55am,20-06-18,01-01-00 7:05,27,10,1999,June,Wednesday,7,Morning,37.03703704,19990
HXP,Studio Cyc 7.05-7.55am,25-06-18,01-01-00 7:05,27,13,1999,June,Monday,7,Morning,48.14814815,25987
HXP,Studio Cyc 7.05-7.55am,27-06-18,01-01-00 7:05,27,19,1999,June,Wednesday,7,Morning,70.37037037,37981
HXP,Studio Cyc 7.30-8.20pm,05-06-18,01-01-00 19:30,27,22,1999,June,Tuesday,19,Evening,81.48148148,43978
HXP,Studio Cyc 7.30-8.20pm,12-06-18,01-01-00 19:30,27,26,1999,June,Tuesday,19,Evening,96.2962963,51974
HXP,Studio Cyc 7.30-8.20pm,19-06-18,01-01-00 19:30,27,17,1999,June,Tuesday,19,Evening,62.96296296,33983
HXP,Studio Cyc 7.30-8.20pm,26-06-18,01-01-00 19:30,27,19,1999,June,Tuesday,19,Evening,70.37037037,37981
HXP,Studio Cyc 8.00-8.50am,02-06-18,01-01-00 8:00,27,26,1999,June,Saturday,8,Morning,96.2962963,51974
HXP,Studio Cyc 8.00-8.50am,09-06-18,01-01-00 8:00,27,23,1999,June,Saturday,8,Morning,85.18518519,45977
HXP,Studio Cyc 8.00-8.50am,16-06-18,01-01-00 8:00,27,25,1999,June,Saturday,8,Morning,92.59259259,49975
HXP,Studio Cyc 8.00-8.50am,23-06-18,01-01-00 8:00,27,26,1999,June,Saturday,8,Morning,96.2962963,51974
HXP,Studio Cyc 8.00-8.50am,30-06-18,01-01-00 8:00,27,27,1999,June,Saturday,8,Morning,100,53973
HXP,Studio Cyc 8.00-8.50pm,07-06-18,01-01-00 20:00,27,23,1999,June,Thursday,20,Evening,85.18518519,45977
HXP,Studio Cyc 8.00-8.50pm,14-06-18,01-01-00 20:00,27,24,1999,June,Thursday,20,Evening,88.88888889,47976
HXP,Studio Cyc 8.00-8.50pm,21-06-18,01-01-00 20:00,27,18,1999,June,Thursday,20,Evening,66.66666667,35982
HXP,Studio Cyc 8.00-8.50pm,28-06-18,01-01-00 20:00,27,16,1999,June,Thursday,20,Evening,59.25925926,31984
HXP,Studio Cyc 8.50-9.40am,02-06-18,01-01-00 8:50,27,22,1999,June,Saturday,8,Morning,81.48148148,43978
HXP,Studio Cyc 8.50-9.40am,09-06-18,01-01-00 8:50,27,16,1999,June,Saturday,8,Morning,59.25925926,31984
HXP,Studio Cyc 8.50-9.40am,16-06-18,01-01-00 8:50,27,22,1999,June,Saturday,8,Morning,81.48148148,43978
HXP,Studio Cyc 8.50-9.40am,23-06-18,01-01-00 8:50,27,17,1999,June,Saturday,8,Morning,62.96296296,33983
HXP,Studio Cyc 8.50-9.40am,30-06-18,01-01-00 8:50,27,18,1999,June,Saturday,8,Morning,66.66666667,35982
HXP,Studio Cyc 9.05 -9.55am,03-06-18,01-01-00 9:00,27,27,1999,June,Sunday,9,Morning,100,53973
HXP,Studio Cyc 9.05 -9.55am,10-06-18,01-01-00 9:00,27,25,1999,June,Sunday,9,Morning,92.59259259,49975
HXP,Studio Cyc 9.05 -9.55am,17-06-18,01-01-00 9:00,27,26,1999,June,Sunday,9,Morning,96.2962963,51974
HXP,Studio Cyc 9.05 -9.55am,24-06-18,01-01-00 9:00,27,20,1999,June,Sunday,9,Morning,74.07407407,39980
HXP,Studio Cyc 10.00 -10.50am,03-06-18,01-01-00 10:00,27,27,1999,June,Sunday,10,Morning,100,53973
HXP,Studio Cyc 10.00 -10.50am,10-06-18,01-01-00 10:00,27,23,1999,June,Sunday,10,Morning,85.18518519,45977
HXP,Studio Cyc 10.00 -10.50am,17-06-18,01-01-00 10:00,27,23,1999,June,Sunday,10,Morning,85.18518519,45977
HXP,Studio Cyc 10.00 -10.50am,24-06-18,01-01-00 10:00,27,20,1999,June,Sunday,10,Morning,74.07407407,39980
HXP,Studio Cyc 10.00-10.50am,07-06-18,01-01-00 10:00,27,25,1999,June,Thursday,10,Morning,92.59259259,49975
HXP,Studio Cyc 10.00-10.50am,14-06-18,01-01-00 10:00,27,20,1999,June,Thursday,10,Morning,74.07407407,39980
HXP,Studio Cyc 10.00-10.50am,21-06-18,01-01-00 10:00,27,23,1999,June,Thursday,10,Morning,85.18518519,45977
HXP,Studio Cyc 10.00-10.50am,28-06-18,01-01-00 10:00,27,24,1999,June,Thursday,10,Morning,88.88888889,47976
